Date,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,RH2M
2018-05-26,34.14,2.75,7.38,3.3,38.72
2018-05-27,34.14,0.22,7.46,3.63,35.9
2018-05-28,33.79,0.0,7.59,3.22,20.0
2018-05-29,34.37,0.0,7.01,3.94,20.81
2018-05-30,34.94,0.01,7.0,3.64,30.06
2018-05-31,33.89,0.0,7.26,4.86,18.74
2018-06-01,33.65,0.0,7.45,5.01,13.09
2018-06-02,34.09,0.0,7.68,5.46,20.54
2018-06-03,34.18,0.0,7.7,3.09,22.68
2018-06-04,35.7,0.0,7.83,2.36,18.02
2018-06-05,36.01,0.0,7.68,2.28,14.99
2018-06-06,35.38,0.0,7.25,3.58,14.94
2018-06-07,34.71,0.0,7.77,4.86,11.05
2018-06-08,34.48,0.0,7.8,4.23,10.43
2018-06-09,34.15,0.0,8.12,4.11,12.27
2018-06-10,33.6,0.0,7.93,2.88,29.16
2018-06-11,34.0,0.0,7.67,3.54,27.15
2018-06-12,34.98,0.0,7.7,2.08,11.31
2018-06-13,34.67,0.0,7.89,2.94,24.2
2018-06-14,35.4,0.0,7.77,3.74,26.4
2018-06-15,35.26,0.03,7.36,5.12,35.71
2018-06-16,36.28,0.0,7.6,4.55,33.78
2018-06-17,36.08,0.0,6.52,4.92,27.4
2018-06-18,35.27,0.0,7.35,3.77,20.49
2018-06-19,33.65,0.0,7.25,5.34,35.24
2018-06-20,29.61,5.77,6.0,6.67,55.64
2018-06-21,28.0,13.0,4.58,2.84,63.03
2018-06-22,29.61,1.15,6.89,3.48,53.5
2018-06-23,31.37,0.54,6.87,4.02,44.39
2018-06-24,32.01,0.74,4.0,3.92,43.43
2018-06-25,33.08,0.0,6.47,2.98,35.96
2018-06-26,34.14,0.0,6.72,3.51,27.43
2018-06-27,34.05,0.0,6.82,3.14,28.3
2018-06-28,33.91,0.1,3.67,3.21,37.01
2018-06-29,33.48,6.37,6.18,3.22,40.56
2018-06-30,28.39,9.58,6.51,4.4,61.28
2018-07-01,30.25,0.71,5.63,3.18,52.97
2018-07-02,29.31,11.48,5.53,3.5,51.21
2018-07-03,30.73,0.0,7.13,2.1,42.74
2018-07-04,32.12,0.01,7.18,2.64,39.67
2018-07-05,33.86,0.0,6.18,2.47,36.26
2018-07-06,33.65,0.01,7.42,3.96,36.26
2018-07-07,31.93,3.52,6.73,5.59,45.71
2018-07-08,31.79,0.31,7.13,4.62,46.56
2018-07-09,32.42,0.0,7.59,4.32,38.97
2018-07-10,31.77,0.77,7.12,4.99,42.94
2018-07-11,32.28,0.5,7.33,2.39,43.6
2018-07-12,32.24,0.06,6.67,4.24,41.14
2018-07-13,32.65,0.0,7.45,4.13,38.88
2018-07-14,32.78,0.01,7.21,3.29,38.96
2018-07-15,33.37,0.09,6.62,3.22,39.22
2018-07-16,31.94,13.88,4.04,4.8,45.86
2018-07-17,29.22,0.72,7.07,5.68,58.73
2018-07-18,30.45,0.74,7.19,2.76,51.85
2018-07-19,32.42,0.09,6.89,2.7,43.39
2018-07-20,31.88,1.62,6.83,4.8,47.62
2018-07-21,31.03,0.34,6.95,3.98,50.09
2018-07-22,31.69,0.62,7.47,3.26,44.06
2018-07-23,32.88,0.0,7.14,3.31,40.39
2018-07-24,32.86,0.01,6.47,5.58,43.08
2018-07-25,30.38,7.53,7.27,4.94,53.75
2018-07-26,30.81,0.98,7.31,5.12,49.38
2018-07-27,32.29,0.0,7.13,4.72,44.58
2018-07-28,30.35,5.92,6.84,5.4,53.58
2018-07-29,29.69,13.44,7.21,3.46,55.39
2018-07-30,29.25,1.72,7.01,5.57,56.31
2018-07-31,28.83,1.67,5.32,6.5,58.82
2018-08-01,29.08,0.02,6.47,5.28,57.87
2018-08-02,28.4,13.29,4.08,2.85,64.1
2018-08-03,27.43,3.35,7.14,3.0,71.01
2018-08-04,27.79,3.2,6.49,3.18,64.67
2018-08-05,29.28,7.11,4.36,5.26,59.05
2018-08-06,26.99,7.3,6.39,4.63,70.93
2018-08-07,27.25,4.02,6.62,3.92,68.09
2018-08-08,28.5,0.06,6.94,3.88,60.31
2018-08-09,28.76,7.41,6.65,3.22,60.74
2018-08-10,27.43,13.05,7.27,3.93,67.93
2018-08-11,29.05,0.82,6.77,2.49,59.96
2018-08-12,30.07,1.78,4.79,5.3,58.26
2018-08-13,27.29,2.41,6.84,5.27,69.2
2018-08-14,27.86,0.96,6.81,2.75,61.87
2018-08-15,30.07,0.06,7.2,2.39,52.25
2018-08-16,30.64,2.35,6.92,2.38,51.36
2018-08-17,29.63,14.03,6.52,2.89,60.2
2018-08-18,29.77,0.22,6.43,3.27,59.29
2018-08-19,29.85,1.09,7.34,3.32,54.75
2018-08-20,30.05,0.06,6.74,3.22,52.81
2018-08-21,29.57,0.42,7.35,4.79,57.79
2018-08-22,28.61,2.01,6.25,4.02,58.04
2018-08-23,29.2,2.92,6.85,3.19,56.68
2018-08-24,29.43,1.67,6.44,3.91,57.63
2018-08-25,26.85,4.44,7.07,2.7,69.05
2018-08-26,25.51,8.28,5.3,3.52,74.7
2018-08-27,28.97,0.01,6.72,2.87,55.72
2018-08-28,29.93,0.06,7.21,3.16,53.93
2018-08-29,29.28,0.23,7.1,5.11,55.51
2018-08-30,29.52,5.97,5.02,2.55,59.65
2018-08-31,28.8,5.64,6.91,3.5,60.64
2018-09-01,28.97,3.66,6.34,2.64,58.46
2018-09-02,28.62,17.1,5.58,2.58,61.2
2018-09-03,27.4,5.73,6.02,2.37,66.94
2018-09-04,29.28,0.03,6.82,1.46,56.87
2018-09-05,29.06,0.11,6.86,4.06,60.9
2018-09-06,28.0,1.71,6.91,4.24,67.93
2018-09-07,27.29,5.38,4.15,2.4,67.88
2018-09-08,26.99,6.12,5.93,2.24,66.63
2018-09-09,28.48,1.2,6.74,3.56,57.82
2018-09-10,27.08,6.2,6.04,2.46,67.13
2018-09-11,27.76,0.01,6.71,2.53,62.96
2018-09-12,29.24,0.0,6.94,2.87,49.9
2018-09-13,29.3,0.0,6.41,2.72,48.16
2018-09-14,27.59,0.94,6.14,3.77,62.71
2018-09-15,26.96,0.71,6.25,2.63,65.34
2018-09-16,29.34,0.0,6.59,3.39,50.22
2018-09-17,29.53,0.0,7.06,2.89,50.6
2018-09-18,30.29,0.0,6.46,2.39,43.77
2018-09-19,30.58,0.0,6.58,2.43,52.05
2018-09-20,31.12,0.0,6.82,2.22,41.58
2018-09-21,31.13,0.0,6.84,2.61,41.78
2018-09-22,30.72,0.01,6.6,3.02,48.53
2018-09-23,30.59,0.0,5.84,3.0,41.88
2018-09-24,30.49,0.0,6.74,3.18,50.86
2018-09-25,30.33,0.03,6.61,3.07,47.98
2018-09-26,30.49,0.0,6.85,2.97,41.67
2018-09-27,30.06,0.0,6.35,2.93,42.89
2018-09-28,29.16,2.98,6.11,3.68,56.78
2018-09-29,30.37,0.05,6.13,2.97,50.22
2018-09-30,31.37,0.0,6.46,2.49,33.07
2018-10-01,30.86,0.54,6.08,3.02,39.62
2018-10-02,30.5,0.09,5.65,3.01,53.19
2018-10-03,31.22,0.02,5.29,2.6,45.47
2018-10-04,30.65,0.0,6.32,2.24,42.0
2018-10-05,29.84,1.28,5.87,2.42,53.17
2018-10-06,31.21,0.0,6.37,2.09,46.18
2018-10-07,30.79,0.0,6.32,3.38,41.19
2018-10-08,30.63,0.0,6.73,3.4,34.95
2018-10-09,30.73,0.0,6.74,3.08,29.72
2018-10-10,30.01,0.0,6.83,4.42,26.09
2018-10-11,29.54,0.0,6.47,3.78,29.75
2018-10-12,30.28,0.0,6.68,3.29,32.25
2018-10-13,30.2,0.0,6.57,2.9,29.83
2018-10-14,30.7,0.01,5.85,2.88,45.81
2018-10-15,30.93,0.0,6.44,3.34,39.84
2018-10-16,30.23,0.0,6.44,4.2,33.06
2018-10-17,29.72,0.0,6.57,4.58,24.96
2018-10-18,29.19,0.0,6.54,4.11,24.0
2018-10-19,28.48,0.0,6.82,4.72,21.06
2018-10-20,27.72,0.0,6.72,5.48,19.88
2018-10-21,27.73,0.0,6.51,5.18,19.05
2018-10-22,28.07,0.0,6.47,4.95,18.73
2018-10-23,28.52,0.0,6.54,3.98,21.04
2018-10-24,29.06,0.0,6.57,3.04,19.42
2018-10-25,30.21,0.0,6.46,1.81,21.87
2018-10-26,29.77,0.01,6.44,2.35,33.19
2018-10-27,29.98,14.18,5.75,2.54,47.52
2018-10-28,28.99,0.0,5.92,4.36,40.11
2018-10-29,29.01,0.0,5.56,4.34,30.99
2018-10-30,28.34,0.0,5.67,5.22,28.4
2018-10-31,27.32,0.0,6.23,4.67,25.49
2018-11-01,25.41,0.0,6.26,4.51,19.72
2018-11-02,24.22,0.0,6.32,3.85,18.33
2018-11-03,25.12,0.0,6.4,3.07,18.71
2018-11-04,25.51,0.0,6.33,3.13,20.21
2018-11-05,25.62,0.0,5.99,3.68,19.18
2018-11-06,25.65,0.0,6.32,4.56,20.74
2018-11-07,24.87,0.0,6.04,4.78,19.37
2018-11-08,23.96,0.0,6.14,5.31,17.73
2018-11-09,23.6,0.0,6.27,4.79,21.22
2018-11-10,23.55,0.0,5.95,4.14,22.3
2018-11-11,23.08,0.0,6.34,4.1,20.66
2018-11-12,22.99,0.0,6.32,4.21,20.93
2018-11-13,23.16,0.0,6.31,4.61,22.3
2018-11-14,22.38,0.0,6.19,5.32,26.96
2018-11-15,21.87,0.0,5.67,4.35,26.5
2018-11-16,22.56,0.0,5.59,4.76,28.2
2018-11-17,22.99,0.0,5.41,3.79,26.75
2018-11-18,23.93,0.0,5.78,3.13,25.34
2018-11-19,24.23,0.0,5.45,3.78,21.66
2018-11-20,24.22,0.0,5.88,4.17,22.78
2018-11-21,22.67,0.0,5.17,4.82,19.2
2018-11-22,22.25,0.0,6.01,4.89,16.72
2018-11-23,22.22,0.0,5.79,5.33,15.6
2018-11-24,22.28,0.0,4.83,5.73,23.36
2018-11-25,21.26,0.0,5.51,5.42,26.07
2018-11-26,20.75,0.0,5.67,4.32,24.34
2018-11-27,21.38,0.0,5.84,3.96,20.75
2018-11-28,20.99,0.0,5.4,4.36,21.97
2018-11-29,20.41,0.0,4.87,5.1,22.34
2018-11-30,19.79,0.0,5.57,5.15,26.52
2018-12-01,19.53,0.0,5.81,4.68,28.0
2018-12-02,20.55,0.0,5.34,4.79,26.15
2018-12-03,20.87,0.0,5.71,5.69,22.05
2018-12-04,19.97,0.0,5.7,6.38,24.14
2018-12-05,20.35,0.0,4.22,6.31,24.9
2018-12-06,19.6,0.0,5.65,5.84,29.35
2018-12-07,18.73,0.0,5.67,4.96,31.01
2018-12-08,18.65,0.0,5.8,4.56,30.44
2018-12-09,17.57,0.0,5.85,5.05,32.09
2018-12-10,16.93,0.0,5.52,4.74,32.15
2018-12-11,18.27,0.0,5.56,5.08,27.15
2018-12-12,19.4,0.0,5.4,5.23,22.42
2018-12-13,21.02,0.0,5.77,4.72,21.89
2018-12-14,20.89,0.0,5.79,4.35,18.97
2018-12-15,21.79,0.0,5.6,3.41,20.82
2018-12-16,20.55,0.0,5.38,6.16,23.63
2018-12-17,17.84,0.0,5.57,6.21,27.01
2018-12-18,16.95,0.0,5.56,5.93,25.32
2018-12-19,16.66,0.0,5.49,5.57,23.36
2018-12-20,17.06,0.0,4.55,6.36,27.69
2018-12-21,16.94,0.0,5.33,6.17,30.81
2018-12-22,16.67,0.0,5.55,6.42,27.14
2018-12-23,15.89,0.0,4.98,6.37,31.45
2018-12-24,16.08,0.0,4.78,6.46,38.4
2018-12-25,15.47,0.0,5.52,5.59,39.33
2018-12-26,15.47,0.0,5.9,5.01,33.04
2018-12-27,15.47,0.0,5.87,4.82,33.1
2018-12-28,16.91,0.0,5.39,5.46,30.66
2018-12-29,16.99,0.0,5.81,4.74,32.31
2018-12-30,17.94,0.0,4.61,5.24,27.22
2018-12-31,17.36,0.0,5.35,5.47,25.66
2019-01-01,18.22,0.0,4.18,5.7,23.49
2019-01-02,16.1,0.0,5.3,6.21,26.09
2019-01-03,15.97,0.0,5.26,4.59,25.43
2019-01-04,17.25,0.0,5.61,5.41,22.31
2019-01-05,16.36,0.0,5.23,6.57,20.12
2019-01-06,14.95,0.0,5.4,7.53,25.32
2019-01-07,15.05,0.0,5.91,6.04,24.55
2019-01-08,14.52,0.0,5.36,5.77,25.04
2019-01-09,14.79,0.0,5.87,5.09,20.0
2019-01-10,16.56,0.0,5.8,4.26,18.33
2019-01-11,19.64,0.0,5.18,3.67,15.38
2019-01-12,20.56,0.0,5.9,4.63,13.18
2019-01-13,17.56,0.0,5.61,6.84,15.63
2019-01-14,15.38,0.0,5.98,5.33,17.63
2019-01-15,13.72,0.0,6.27,4.83,15.01
2019-01-16,14.4,0.0,6.38,4.62,13.7
2019-01-17,16.09,0.0,5.86,4.47,11.75
2019-01-18,18.22,0.0,5.9,4.3,14.97
2019-01-19,21.11,0.0,5.19,3.81,15.95
2019-01-20,22.53,0.0,5.74,2.74,15.88
2019-01-21,21.66,0.0,6.08,3.44,17.51
2019-01-22,23.12,0.0,6.07,2.84,18.11
2019-01-23,22.85,0.0,6.34,2.9,18.85
2019-01-24,20.47,0.0,6.22,3.54,14.59
2019-01-25,21.49,0.0,6.01,2.97,15.39
2019-01-26,20.46,0.0,6.41,3.65,10.75
2019-01-27,18.12,0.0,6.05,5.31,13.89
2019-01-28,17.61,0.0,6.15,4.38,16.04
2019-01-29,18.14,0.0,6.17,4.15,13.18
2019-01-30,17.82,0.0,6.62,4.71,12.61
2019-01-31,17.95,0.0,6.39,4.78,13.26
2019-02-01,19.25,0.0,6.49,4.18,11.47
2019-02-02,21.3,0.0,6.27,3.85,10.17
2019-02-03,23.44,0.0,6.13,3.26,9.28
2019-02-04,24.07,0.0,5.59,3.11,12.51
2019-02-05,18.71,0.0,6.15,6.73,16.98
2019-02-06,15.07,0.0,6.4,6.6,14.5
2019-02-07,14.53,0.0,6.67,5.74,19.59
2019-02-08,16.2,0.0,6.66,5.7,23.38
2019-02-09,17.16,0.0,6.19,6.5,21.69
2019-02-10,17.36,0.0,6.2,6.53,17.58
2019-02-11,17.64,0.0,5.87,6.22,19.53
2019-02-12,18.26,0.0,6.39,5.39,19.55
2019-02-13,18.11,0.0,6.18,6.09,16.51
2019-02-14,16.21,0.0,6.13,7.34,20.12
2019-02-15,15.11,0.0,6.9,6.82,19.11
2019-02-16,15.49,0.0,6.26,5.76,20.09
2019-02-17,17.29,0.0,6.5,5.65,18.91
2019-02-18,18.77,0.0,6.14,5.43,14.21
2019-02-19,20.03,0.0,5.97,4.99,14.61
2019-02-20,21.69,0.0,6.29,4.11,13.72
2019-02-21,23.49,0.0,5.11,4.21,12.75
2019-02-22,24.8,0.0,6.3,3.37,11.99
2019-02-23,24.82,0.0,6.14,3.09,11.55
2019-02-24,22.09,0.0,7.04,4.61,13.19
2019-02-25,21.47,0.0,6.74,3.97,14.35
2019-02-26,22.66,0.0,5.47,3.49,14.69
2019-02-27,23.58,0.0,5.6,3.15,18.74
2019-02-28,26.23,0.0,6.0,3.42,18.77
2019-03-01,27.64,0.0,5.29,3.72,23.6
2019-03-02,24.57,0.0,6.19,5.36,12.28
2019-03-03,23.31,0.0,6.71,5.39,13.25
2019-03-04,22.99,0.0,6.65,5.45,13.19
2019-03-05,23.04,0.0,6.97,5.4,11.9
2019-03-06,24.77,0.0,6.9,5.3,12.18
2019-03-07,24.91,0.0,6.8,5.21,13.52
2019-03-08,26.02,0.0,6.23,4.52,13.14
2019-03-09,28.38,0.0,5.9,4.96,16.54
2019-03-10,29.1,0.0,6.68,6.17,13.31
2019-03-11,27.58,0.0,6.66,5.91,7.72
2019-03-12,27.41,0.0,7.19,4.1,7.59
2019-03-13,26.51,0.0,6.83,6.07,8.28
2019-03-14,26.07,0.0,6.67,6.92,15.92
2019-03-15,26.13,0.0,6.81,6.84,12.79
2019-03-16,26.23,0.0,6.42,6.77,12.63
2019-03-17,26.39,0.03,5.12,6.65,13.03
2019-03-18,28.02,0.0,5.86,5.32,14.19
2019-03-19,28.5,0.0,6.98,4.86,15.93
2019-03-20,29.79,0.0,7.05,4.3,11.85
2019-03-21,31.04,0.0,7.22,2.69,19.18
2019-03-22,30.56,0.0,7.2,4.07,12.25
2019-03-23,29.48,0.0,7.14,5.76,10.87
2019-03-24,27.31,0.0,6.77,7.16,12.51
2019-03-25,27.51,0.0,7.38,6.85,15.66
2019-03-26,27.09,0.0,7.07,6.49,16.58
2019-03-27,27.46,0.0,7.47,5.3,15.29
2019-03-28,28.17,0.0,7.65,5.37,11.6
2019-03-29,29.12,0.0,7.02,4.76,12.34
2019-03-30,29.04,0.0,7.14,5.98,15.28
2019-03-31,27.74,0.0,7.04,6.41,16.01
2019-04-01,28.69,0.0,7.07,5.19,13.98
2019-04-02,29.67,0.0,7.02,5.57,16.1
2019-04-03,30.04,0.0,7.49,5.39,15.31
2019-04-04,29.64,0.0,7.58,5.11,12.58
2019-04-05,30.73,0.0,7.74,2.91,11.8
2019-04-06,33.57,0.0,7.94,2.0,10.91
2019-04-07,33.38,0.0,7.26,2.59,14.59
2019-04-08,31.8,0.0,7.51,4.82,14.29
2019-04-09,31.08,0.0,7.51,3.61,12.73
2019-04-10,32.17,0.0,7.64,2.26,12.36
2019-04-11,32.67,0.0,7.32,2.32,10.6
2019-04-12,31.31,0.0,7.7,3.83,7.15
2019-04-13,30.82,0.0,7.55,4.94,12.73
2019-04-14,30.57,0.0,6.29,3.45,20.55
2019-04-15,28.61,0.0,7.2,6.48,20.2
2019-04-16,26.86,0.0,7.65,6.18,10.55
2019-04-17,26.1,0.0,7.49,5.07,9.64
2019-04-18,27.54,0.0,7.3,4.27,11.82
2019-04-19,29.0,0.0,7.2,4.39,10.02
2019-04-20,30.6,0.0,7.67,3.99,12.44
2019-04-21,31.49,0.0,6.95,5.57,9.84
2019-04-22,31.4,0.0,6.42,4.78,9.38
2019-04-23,32.23,0.0,6.96,4.45,10.04
2019-04-24,31.76,0.0,6.12,5.17,12.67
2019-04-25,30.97,0.0,6.93,5.56,6.04
2019-04-26,31.27,0.0,7.43,4.94,6.81
2019-04-27,30.74,0.0,7.53,5.35,7.2
2019-04-28,30.63,0.0,7.41,4.88,8.33
2019-04-29,30.7,0.0,7.59,3.35,7.89
2019-04-30,32.99,0.0,7.47,1.96,6.66
2019-05-01,34.03,0.0,6.75,2.41,9.14
2019-05-02,33.87,0.0,6.73,2.18,27.6
2019-05-03,34.9,0.02,7.59,2.82,25.39
2019-05-04,33.92,0.0,7.24,3.3,28.58
2019-05-05,35.27,0.0,6.2,3.75,11.36
2019-05-06,34.51,0.0,7.75,3.77,10.23
2019-05-07,35.57,0.0,7.95,2.33,8.66
2019-05-08,34.78,0.0,7.34,2.64,13.07
2019-05-09,33.5,0.0,7.16,3.39,20.88
2019-05-10,33.51,1.2,7.22,3.65,30.74
2019-05-11,33.79,0.0,6.38,4.87,12.68
2019-05-12,33.41,0.0,7.42,5.5,12.09
2019-05-13,33.37,0.0,7.42,4.18,8.45
2019-05-14,32.96,0.0,7.35,3.11,10.2
2019-05-15,34.24,0.0,7.36,1.96,10.89
2019-05-16,34.86,0.0,7.15,3.16,16.91
2019-05-17,34.08,0.0,7.61,4.68,22.24
2019-05-18,33.42,0.0,7.96,1.93,11.42
2019-05-19,33.95,0.0,8.09,2.39,8.15
2019-05-20,34.67,0.0,7.27,2.41,18.1
2019-05-21,32.44,0.15,7.22,5.23,37.64
2019-05-22,33.95,0.0,6.66,3.51,32.55
2019-05-23,35.01,0.0,7.6,3.7,26.96
2019-05-24,34.99,0.0,7.94,3.93,13.57
2019-05-25,34.57,0.0,7.79,3.79,10.18
2019-05-26,34.3,0.0,7.9,2.57,21.01
2019-05-27,35.79,0.0,7.81,1.91,11.09
2019-05-28,35.85,0.0,6.69,1.68,11.94
2019-05-29,35.66,0.0,7.17,3.87,28.09
2019-05-30,32.15,6.37,5.03,4.85,44.5
2019-05-31,30.33,7.78,6.46,3.12,47.72
2019-06-01,31.76,2.08,7.48,2.25,43.52
2019-06-02,33.48,0.01,7.05,2.39,39.14
2019-06-03,34.27,0.06,7.11,5.26,35.72
2019-06-04,35.36,0.01,6.84,4.36,26.31
2019-06-05,35.65,0.0,6.82,4.62,22.74
2019-06-06,35.19,0.0,6.25,5.35,34.88
2019-06-07,34.93,3.03,6.87,4.52,35.32
2019-06-08,30.74,13.43,6.61,3.82,53.02
2019-06-09,31.64,0.11,7.11,3.36,45.05
2019-06-10,32.65,0.0,7.64,2.73,30.48
2019-06-11,32.51,0.0,7.84,2.77,14.08
2019-06-12,33.73,0.0,7.93,1.07,17.16
2019-06-13,33.55,4.3,6.11,2.99,28.14
2019-06-14,33.34,0.0,7.96,4.32,18.07
2019-06-15,32.66,0.0,7.78,4.46,22.36
2019-06-16,33.15,0.0,8.12,3.86,17.14
2019-06-17,33.69,0.0,7.99,2.52,15.3
2019-06-18,34.69,0.0,7.9,2.46,20.62
2019-06-19,34.53,0.0,7.89,3.03,21.57
2019-06-20,34.92,0.0,7.97,3.16,21.56
2019-06-21,34.93,0.0,7.75,3.56,31.4
2019-06-22,34.94,0.0,7.85,2.91,25.48
2019-06-23,34.06,0.0,7.82,3.53,34.13
2019-06-24,34.07,0.01,6.58,3.81,34.64
2019-06-25,33.05,0.27,6.93,5.18,40.67
2019-06-26,33.11,0.01,6.63,4.52,38.37
2019-06-27,32.51,0.02,7.33,4.49,42.43
2019-06-28,32.51,0.02,6.19,3.99,40.56
2019-06-29,33.32,0.0,7.23,3.16,34.26
2019-06-30,35.15,0.0,7.6,3.15,29.11
2019-07-01,35.58,0.0,7.12,3.22,22.43
2019-07-02,34.7,0.0,7.65,2.22,22.11
2019-07-03,33.07,0.14,7.17,4.49,42.42
2019-07-04,34.05,1.35,6.89,3.8,38.09
2019-07-05,32.6,0.05,7.13,5.27,44.6
2019-07-06,32.56,0.0,7.1,4.33,45.87
2019-07-07,34.11,0.0,7.34,3.33,34.68
2019-07-08,33.1,0.0,6.28,5.35,38.94
2019-07-09,30.81,1.59,7.28,5.28,45.78
2019-07-10,32.05,1.7,6.56,3.71,39.05
2019-07-11,33.23,0.04,7.32,4.51,33.61
2019-07-12,30.91,2.37,7.08,5.49,46.74
2019-07-13,29.77,7.83,7.14,3.5,54.7
2019-07-14,32.75,0.01,7.19,2.6,38.21
2019-07-15,33.25,0.0,7.16,3.6,35.45
2019-07-16,32.46,1.21,6.73,4.87,42.23
2019-07-17,33.05,0.0,7.27,2.72,36.39
2019-07-18,33.92,0.01,7.1,3.41,36.81
2019-07-19,31.16,6.72,6.79,6.22,50.99
2019-07-20,29.06,2.94,6.42,3.73,55.13
2019-07-21,31.6,3.56,4.54,3.83,42.17
2019-07-22,29.16,7.7,6.35,4.71,57.49
2019-07-23,29.38,6.65,6.82,3.24,57.63
2019-07-24,29.85,6.4,6.84,2.02,53.27
2019-07-25,31.01,0.62,6.87,4.02,49.88
2019-07-26,31.86,0.01,7.41,4.48,46.34
2019-07-27,32.39,0.0,7.39,4.41,43.37
2019-07-28,32.46,0.11,7.28,5.45,45.61
2019-07-29,30.98,3.38,6.29,4.24,53.1
2019-07-30,30.8,0.71,7.28,4.69,51.77
2019-07-31,31.26,0.05,7.19,4.9,49.38
2019-08-01,33.1,0.0,7.13,3.91,41.58
2019-08-02,29.42,1.25,6.25,6.82,55.85
2019-08-03,30.44,1.37,6.95,2.88,50.9
2019-08-04,30.08,6.59,6.69,4.16,54.62
2019-08-05,28.54,5.57,5.99,4.31,61.35
2019-08-06,29.29,3.35,6.82,3.89,56.34
2019-08-07,29.79,5.18,7.01,2.96,56.48
2019-08-08,30.7,0.36,6.92,4.05,53.69
2019-08-09,29.37,9.01,6.84,4.38,57.93
2019-08-10,29.42,0.59,7.33,5.05,57.17
2019-08-11,30.04,3.37,7.05,5.85,53.64
2019-08-12,29.71,5.01,6.5,6.26,56.51
2019-08-13,30.29,0.96,6.96,5.35,54.0
2019-08-14,30.42,4.89,6.91,4.56,55.29
2019-08-15,29.13,9.56,5.6,4.9,62.39
2019-08-16,27.15,17.15,5.56,2.66,69.58
2019-08-17,28.1,2.17,5.47,2.61,60.61
2019-08-18,29.69,0.4,6.3,2.58,52.66
2019-08-19,29.4,0.26,6.99,3.83,54.56
2019-08-20,27.44,4.78,5.63,2.52,66.87
2019-08-21,25.04,97.71,4.98,1.83,82.3
2019-08-22,26.25,0.46,6.41,3.83,75.14
2019-08-23,26.78,1.48,6.84,2.45,70.56
2019-08-24,26.18,20.06,2.78,1.03,73.81
2019-08-25,25.27,14.02,6.75,2.85,80.53
2019-08-26,26.46,6.5,6.75,2.48,71.01
2019-08-27,27.36,2.21,6.24,2.78,67.05
2019-08-28,27.27,0.44,7.42,3.15,67.41
2019-08-29,27.15,12.66,5.98,2.04,66.87
2019-08-30,28.71,1.0,6.89,3.74,62.74
2019-08-31,28.21,0.83,7.25,3.36,66.41
2019-09-01,27.8,19.14,6.76,2.52,69.14
2019-09-02,28.1,0.78,7.11,2.31,65.65
2019-09-03,29.43,0.04,7.07,2.37,58.39
2019-09-04,30.08,0.01,7.48,3.13,56.6
2019-09-05,29.47,1.3,7.2,3.44,63.43
2019-09-06,28.06,1.05,6.6,3.91,68.65
2019-09-07,27.4,21.08,5.77,1.95,70.69
2019-09-08,28.44,0.03,6.35,1.73,63.06
2019-09-09,28.51,0.0,6.67,2.68,63.69
2019-09-10,27.88,1.57,6.81,2.95,67.09
2019-09-11,28.42,0.25,7.01,2.99,65.03
2019-09-12,29.41,0.0,7.0,2.8,59.74
2019-09-13,29.54,0.0,7.16,3.22,56.13
2019-09-14,29.29,0.02,6.71,2.96,54.24
2019-09-15,28.76,1.61,6.43,3.01,63.34
2019-09-16,27.09,2.69,5.38,2.88,68.82
2019-09-17,28.48,1.78,5.67,2.02,55.9
2019-09-18,28.96,0.0,6.09,2.89,54.87
2019-09-19,29.2,0.0,6.29,2.37,58.28
2019-09-20,29.4,0.0,7.12,2.19,46.83
2019-09-21,28.55,0.0,6.96,2.61,45.35
2019-09-22,28.37,0.0,6.51,3.04,36.38
2019-09-23,28.1,0.0,6.39,4.11,37.66
2019-09-24,29.02,0.0,6.67,2.71,39.38
2019-09-25,29.23,0.0,6.09,2.96,37.44
2019-09-26,29.42,0.0,6.41,2.83,43.28
2019-09-27,29.23,0.0,6.83,2.86,52.09
2019-09-28,28.82,0.0,6.9,3.04,50.19
2019-09-29,28.62,0.0,6.27,3.33,42.48
2019-09-30,29.27,0.05,6.13,2.77,56.19
2019-10-01,28.85,2.61,6.08,2.37,52.75
2019-10-02,29.08,0.0,6.6,2.3,43.47
2019-10-03,28.11,0.0,6.39,2.97,52.32
2019-10-04,28.68,0.0,6.23,2.77,57.55
2019-10-05,28.79,0.02,6.24,4.82,48.98
2019-10-06,29.29,0.79,6.18,3.13,44.95
2019-10-07,28.53,0.68,6.27,3.87,59.49
2019-10-08,28.19,2.82,6.43,4.09,61.42
2019-10-09,27.45,4.34,5.52,4.46,59.75
2019-10-10,27.14,5.45,5.03,2.32,63.57
2019-10-11,28.84,0.0,6.3,3.41,49.07
2019-10-12,29.79,0.0,6.04,2.54,50.27
2019-10-13,28.39,0.0,6.59,3.05,36.88
2019-10-14,27.88,0.0,6.47,3.75,33.7
2019-10-15,29.45,0.0,6.57,2.82,35.23
2019-10-16,29.1,0.01,6.23,3.17,56.43
2019-10-17,29.05,0.0,6.29,3.93,52.62
2019-10-18,29.28,0.0,6.44,3.77,49.37
2019-10-19,28.2,0.11,5.89,3.65,59.77
2019-10-20,27.96,1.03,3.95,2.58,58.26
2019-10-21,29.1,0.0,5.14,2.16,50.85
2019-10-22,28.88,0.0,6.41,3.0,41.94
2019-10-23,27.12,0.0,6.11,5.1,29.52
